den,datum,kraj_nuts_kod,kraj_nazev,okres_lau_kod,okres_nazev,orp_kod,orp_nazev,obec_kod,obec_nazev,nove_pripady,aktivni_pripady,nove_pripady_65,nove_pripady_7_dni,nove_pripady_14_dni
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582131,"Okrouhlá (Blansko)",0,4,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,581631,"Horní Poříčí (Blansko)",0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,581461,Býkovice,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,581402,Brumov,0,0,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586790,Žarošice,0,47,0,24,47
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586641,Šardice,0,35,0,22,33
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586439,Nechvalín,0,2,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586056,Blatnička,0,1,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,586005,Závist,0,3,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,595314,Borač,0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,595144,"Vysočany (Znojmo)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,595080,"Vítonice (Znojmo)",0,5,0,0,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,595063,Vevčice,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594644,Podmolí,0,1,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594393,"Lukov (Znojmo)",0,2,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6405,Bučovice,593257,Letonice,0,5,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594342,"Lesná (Znojmo)",0,3,0,3,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594091,"Horní Dunajovice",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594008,Džbánice,0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,593991,Dyje,0,3,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,593893,Černín,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,593842,"Břežany (Znojmo)",0,10,0,6,11
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6405,Bučovice,593591,Snovídky,0,7,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,593508,Pustiměř,0,20,0,7,20
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,582476,Šebrov-Kateřina,0,5,0,0,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582395,"Sudice (Blansko)",0,6,0,2,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582310,"Sebranice (Blansko)",0,10,0,5,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,582212,"Petrovice (Blansko)",0,13,0,7,13
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,581976,"Lomnice (Brno-venkov)",0,7,0,2,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,581925,"Lhota Rapotina",0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,581861,Kuničky,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,581810,Křtěnov,0,4,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6413,Pohořelice,585033,"Vranovice (Brno-venkov)",0,28,0,12,27
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6407,Hustopeče,584967,"Uherčice (Břeclav)",0,7,0,1,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6407,Hustopeče,584584,Krumvíř,0,33,0,20,31
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,584282,Židlochovice,0,69,0,28,65
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,584231,Žabčice,0,28,0,10,26
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,583782,"Rosice (Brno-venkov)",0,53,0,22,51
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,583731,Přísnotice,0,12,0,6,11
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,583448,Moutnice,0,19,0,10,20
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583197,"Kanice (Brno-venkov)",0,13,0,6,13
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,583031,Holasice,0,21,0,13,21
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582646,"Velké Opatovice",0,46,0,24,45
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6407,Hustopeče,555282,Kurdějov,0,7,0,3,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586668,"Těmice (Hodonín)",0,21,0,5,16
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,595560,Drahonín,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,595551,Doubravník,0,6,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594849,"Suchohrdly u Miroslavi",0,4,0,3,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594458,Miroslav,0,22,0,13,19
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594415,Mašovice,0,22,0,12,22
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6405,Bučovice,592943,Bučovice,0,77,0,31,61
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6415,"Slavkov u Brna",593079,"Hrušky (Vyškov)",0,2,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6405,Bučovice,592986,Dobročkovice,0,2,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594288,"Křepice (Znojmo)",0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594181,Jamolice,0,10,0,6,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594156,"Hrušovany nad Jevišovkou",0,43,0,16,41
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594113,Hostěradice,0,29,0,14,26
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,595985,"Kuřimská Nová Ves",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582115,"Obora (Blansko)",0,7,0,5,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6409,Kuřim,583090,"Hvozdec (Brno-venkov)",0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,582247,Ráječko,0,13,0,6,13
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583685,Prace,0,18,0,5,18
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,583651,"Popovice (Brno-venkov)",0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,583553,"Opatovice (Brno-venkov)",0,7,0,2,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,583383,Měnín,0,49,0,28,45
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,583324,Lukovany,0,5,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,583294,"Lesní Hluboké",0,6,0,1,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,583260,"Lažánky (Brno-venkov)",0,6,0,3,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6409,Kuřim,583251,Kuřim,0,162,0,83,152
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586200,Hýsly,0,3,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6406,Hodonín,586102,"Čejkovice (Hodonín)",0,31,0,13,31
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6407,Hustopeče,584932,Šitbořice,0,29,0,16,27
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6413,Pohořelice,584762,Pasohlávky,0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,583987,Tetčice,0,9,0,1,9
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,583928,"Svatoslav (Brno-venkov)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586625,Svatobořice-Mistřín,0,61,0,37,55
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586595,Strážovice,0,5,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6406,Hodonín,586561,"Starý Poddvorov",0,17,0,10,17
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586536,"Skalka (Hodonín)",0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586391,"Moravany (Hodonín)",0,7,0,5,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586366,"Malá Vrbka",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586293,Kuželov,0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6406,Hodonín,586234,"Josefov (Hodonín)",0,12,0,7,8
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,549789,Říčky,0,1,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,549738,Ponětovice,0,3,0,0,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6404,Břeclav,558443,Ladná,0,5,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586838,Žeraviny,0,2,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586757,Vnorovy,0,36,0,9,33
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586706,Vacenovice,0,25,0,12,23
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586587,Strážnice,0,44,0,23,40
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586455,"Nová Lhota",0,3,0,0,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586421,Násedlovice,0,6,0,5,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586404,"Moravský Písek",0,21,0,7,18
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586340,"Lovčice (Hodonín)",0,9,0,5,8
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586323,Lipov,0,11,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586170,Hovorany,0,52,0,17,44
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594024,Havraníky,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594075,"Horní Břečkov",0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594041,"Hluboké Mašůvky",0,5,0,5,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594628,Plaveč,0,3,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6413,Pohořelice,594377,"Loděnice (Brno-venkov)",0,13,0,7,13
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594326,Lančov,0,2,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594211,Jezeřany-Maršovice,0,2,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594709,Prosiměřice,0,12,0,4,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594679,Práče,0,8,0,0,8
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,581941,"Lhota u Olešnice",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582026,"Makov (Blansko)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,581992,Lubě,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583413,"Moravany (Brno-venkov)",0,41,0,20,35
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6409,Kuřim,583111,Chudčice,0,24,0,11,23
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,583081,"Hrušovany u Brna",0,37,0,16,38
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582409,Suchý,0,5,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,582379,Strhaře,0,3,0,0,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,582328,Senetářov,0,7,0,3,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582158,"Olešnice (Blansko)",0,6,0,2,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,582077,"Milonice (Blansko)",0,4,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6407,Hustopeče,585017,"Velké Pavlovice",0,15,0,5,12
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6404,Břeclav,584983,"Velké Bílovice",0,56,0,21,55
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6404,Břeclav,584851,Přítluky,0,7,0,1,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6406,Hodonín,586021,"Hodonín (Hodonín)",0,248,0,111,230
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586153,Dražůvky,0,14,0,3,12
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586072,"Bukovany (Hodonín)",0,14,0,6,14
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583898,Sokolnice,0,20,0,7,21
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,583847,Sentice,0,4,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,583766,Rajhradice,0,6,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,583715,"Příbram na Moravě",0,14,0,2,13
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583596,Ostopovice,0,20,0,10,20
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6408,Ivančice,583481,Neslovice,0,11,0,8,11
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,583464,Nelepeč-Žernůvka,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6409,Kuřim,583430,"Moravské Knínice",0,16,0,12,16
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,549746,Předklášteří,0,12,0,6,11
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6405,Bučovice,557048,Mouřínov,0,10,0,3,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586749,"Vlkoš (Hodonín)",0,12,0,4,12
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586731,Věteřov,0,10,0,5,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586714,"Velká nad Veličkou",0,10,0,5,8
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6406,Hodonín,586463,"Nový Poddvorov",0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586331,"Louka (Hodonín)",0,8,0,2,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586196,"Hrubá Vrbka",0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6407,Hustopeče,585009,"Velké Němčice",0,12,0,5,11
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6407,Hustopeče,584991,"Velké Hostěrádky",0,7,0,1,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,586064,Světlá,0,6,0,3,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586145,"Domanín (Hodonín)",0,11,0,1,9
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586081,Bzenec,0,28,0,7,26
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6405,Bučovice,592897,"Bohaté Málkovice",0,4,0,3,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594687,Pravice,0,7,0,1,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594369,Litobratřice,0,9,0,4,8
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594351,"Lesonice (Znojmo)",0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594334,Lechovice,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594270,Krhovice,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594202,Jevišovice,0,21,0,8,18
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594083,"Horní Dubňany",0,19,0,3,17
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594016,"Grešlové Mýto",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,596892,"Tišnovská Nová Ves",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,595152,Zálesí,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594938,Tavíkovice,0,19,0,6,15
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,581801,Křetín,0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,581933,"Lhota u Lysic",0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,581852,"Kunice (Blansko)",0,6,0,0,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6404,Břeclav,584941,Tvrdonice,0,45,0,17,44
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6407,Hustopeče,584924,Šakvice,0,12,0,2,11
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6404,Břeclav,584860,Rakvice,0,43,0,22,42
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6407,Hustopeče,584592,"Křepice (Břeclav)",0,18,0,8,16
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6411,Mikulov,584541,Klentnice,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583855,Silůvky,0,8,0,4,8
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6409,Kuřim,583791,Rozdrojovice,0,6,0,5,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583774,Rebešovice,0,11,0,7,11
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,583723,"Přibyslavice (Brno-venkov)",0,12,0,1,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6408,Ivančice,583588,Oslavany,0,26,0,7,26
